iter	Logloss
448	0.01365046559
449	0.0136383519
450	0.01361915507
451	0.01359698747
452	0.01356627657
453	0.01355571946
454	0.01352041442
455	0.01348257112
456	0.01345697632
457	0.01342604619
458	0.01338620645
459	0.01333925964
460	0.01328035721
461	0.01326253411
462	0.01319701465
463	0.01318076751
464	0.01314467708
465	0.01312296989
466	0.01305738488
467	0.0130155063
468	0.0130058743
469	0.01298603239
470	0.01297363578
471	0.01291065923
472	0.01284759385
473	0.0128329135
474	0.01280708031
475	0.01274578059
476	0.0126963502
477	0.01268796812
478	0.01266822398
479	0.01265754742
480	0.01261481898
481	0.01256713504
482	0.01250732764
483	0.01244983667
484	0.01243719591
485	0.01239663108
486	0.01238423315
487	0.01236951054
488	0.01232117959
489	0.01228038414
490	0.01227041144
491	0.01225778791
492	0.0122033513
493	0.01215950299
494	0.01210081519
495	0.01209340963
496	0.01206212076
497	0.01206210647
498	0.01205396374
499	0.012047086
500	0.01202044074
501	0.01198284062
502	0.01193097598
503	0.01192284509
504	0.01191092622
505	0.01188945335
506	0.01188021642
507	0.01182317186
508	0.01176179173
509	0.01174577211
510	0.01172402515
511	0.01167140763
512	0.01163766605
513	0.01158767632
514	0.01158560369
515	0.01157038803
516	0.01155599868
517	0.0115109802
518	0.011497589
519	0.01147739824
520	0.01142536584
521	0.01142185799
522	0.01136480294
523	0.0113238192
524	0.01129351504
525	0.01125048887
526	0.01124029189
527	0.0112159181
528	0.01121590805
529	0.01121010453
530	0.01117940308
531	0.01116525312
532	0.01115098583
533	0.01110524831
534	0.01109450672
535	0.01107885073
536	0.0110681648
537	0.01105268306
538	0.0110227663
539	0.0110084102
540	0.01100840721
541	0.01099442004
542	0.0109798648
543	0.01096552386
544	0.01092510333
545	0.01091964144
546	0.01087250071
547	0.01085378446
548	0.010838932
549	0.01078587955
550	0.01077317382
551	0.01075659309
552	0.01074874789
553	0.01069218694
554	0.01068300025
555	0.01066866108
556	0.01065373338
557	0.01064133373
558	0.01062207461
559	0.01058912544
560	0.01057344075
561	0.01054397461
562	0.01050528637
563	0.01049031844
564	0.01047572177
565	0.0104653196
566	0.01043841578
567	0.01042108984
568	0.01041012926
569	0.0103829998
570	0.01037312093
571	0.01035694344
572	0.01034537485
573	0.01030287973
574	0.01026753425
575	0.01025744279
576	0.0102073816
577	0.01019714171
578	0.01017671266
579	0.01016069979
580	0.0101506518
581	0.01014359317
582	0.0101393337
583	0.01012967853
584	0.01009196049
585	0.01007798757
586	0.01006545202
587	0.01002802833
588	0.01000847865
589	0.009988733863
590	0.009949666474
591	0.009908773742
592	0.009903328287
593	0.009866870743
594	0.009842743564
595	0.009823779282
596	0.009809481357
597	0.009804223966
598	0.009793630619
599	0.00978221457
600	0.009743818065
601	0.009734026477
602	0.009717311626
603	0.009705750744
604	0.009689951732
605	0.009646199437
606	0.009622732313
607	0.009609157192
608	0.009589356348
609	0.009585302144
610	0.009542310781
611	0.009524957
612	0.009510238108
613	0.00949886498
614	0.009461719974
615	0.00945443653
616	0.009432949665
617	0.009411308291
618	0.009395641331
619	0.009385744982
620	0.009350830976
621	0.009337234768
622	0.009325668977
623	0.009307827139
624	0.00929176569
625	0.009277527821
626	0.009236175007
627	0.009219667833
628	0.009207404507
629	0.009191499641
630	0.0091815881
631	0.009168599414
632	0.009161849318
633	0.00912543271
634	0.009088785474
635	0.0090692237
636	0.009034527693
637	0.009034526937
638	0.008992949797
639	0.008963600843
640	0.008945219897
641	0.008929387869
642	0.008910900295
643	0.0089007055
644	0.008868207911
645	0.008858063098
646	0.008847494056
647	0.008815431335
648	0.00880064495
649	0.008788421378
650	0.0087793141
651	0.00876977692
652	0.008758657335
653	0.00872446733
654	0.008711321265
655	0.008701563681
656	0.008684469026
657	0.0086685461
658	0.008657096534
659	0.008640255363
660	0.008607706762
661	0.008593917867
662	0.008593828297
663	0.008567008304
664	0.0085596041
665	0.008549848645
666	0.008540783318
667	0.008528434654
668	0.008511412917
669	0.008504095855
670	0.008487580826
671	0.008471649097
672	0.008460489878
673	0.008431040854
674	0.008421915049
675	0.008412649044
676	0.008384057049
677	0.008377167569
678	0.008372607894
679	0.008363433079
680	0.00833755453
681	0.008329066182
682	0.008321224639
683	0.008311986602
684	0.008283949914
685	0.00827018264
686	0.008252465614
687	0.00824047404
688	0.008216664188
689	0.008204497557
690	0.008191658942
691	0.008185292028
692	0.008169712138
693	0.008169692695
694	0.008157364039
695	0.008140636258
696	0.008140635166
697	0.008128784858
698	0.008101862722
699	0.008095432884
700	0.008089094255
701	0.008064931682
702	0.008056554934
703	0.008033105064
704	0.008025096457
705	0.008016180228
706	0.00800462419
707	0.007982488818
708	0.007969470979
709	0.007947175532
710	0.007932032321
711	0.007912571494
712	0.007888015202
713	0.007881998631
714	0.007860439828
715	0.00783541603
716	0.0078228248
717	0.007816632398
718	0.007805429814
719	0.007791467139
720	0.007785829435
721	0.007773394227
722	0.007765424611
723	0.007758451226
724	0.007754848931
725	0.007747217954
726	0.007733454633
727	0.007725706738
728	0.007697211167
729	0.007671823568
730	0.007661232856
731	0.007649305572
732	0.007631994343
733	0.007616258615
734	0.007595781441
735	0.007585443472
736	0.007573743597
737	0.007568266272
738	0.00756122155
739	0.007536821636
740	0.007531394154
741	0.007504775987
742	0.007504774728
743	0.007495988748
744	0.007488743717
745	0.007488737425
746	0.007481978608
747	0.007468291123
748	0.007448458867
749	0.007434701896
750	0.007419467242
751	0.007406589585
752	0.007401319757
753	0.007394824925
754	0.007376441857
755	0.007346673771
756	0.007325293259
757	0.007312137052
758	0.00730175016
759	0.007295427435
760	0.007276247297
761	0.007268035104
762	0.00726266253
763	0.007255647993
764	0.007245762809
765	0.007239618599
766	0.007236498884
767	0.007229417516
768	0.007224440858
769	0.007224440858
770	0.007216818292
771	0.007210424434
772	0.007201214689
773	0.00719028372
774	0.007169927999
775	0.007169924354
776	0.007165880388
777	0.007160070129
778	0.007155560669
779	0.007143459419
780	0.007134861729
781	0.007123155158
782	0.007103771391
783	0.007093916848
784	0.007089615778
785	0.007081143426
786	0.007071664167
787	0.00706464067
788	0.007060663535
789	0.007060659277
790	0.007050293263
791	0.007029511539
792	0.007022767589
793	0.007014021567
794	0.006994730418
795	0.00699472729
796	0.006986646247
797	0.006975683866
798	0.006966544656
799	0.006956321478
800	0.006949718695
801	0.006930938206
802	0.006922988459
803	0.006915163055
804	0.006905350691
805	0.006887921268
806	0.006877313086
807	0.006868534407
808	0.006862458256
809	0.006856830417
810	0.006850038149
811	0.006843746356
812	0.006839104275
813	0.006831024496
814	0.006821363072
815	0.006813879326
816	0.006804476854
817	0.006798712622
818	0.00677522709
819	0.006767170355
820	0.006762641999
821	0.006755243765
822	0.006745038515
823	0.006736922159
824	0.006729629262
825	0.006722462267
826	0.00671545856
827	0.006705745829
828	0.006701326435
829	0.006677864966
830	0.006665041479
831	0.006658830597
832	0.006647815636
833	0.006630949129
834	0.0066253422
835	0.00661509551
836	0.00660811248
837	0.006597191047
838	0.006592943796
839	0.006592943796
840	0.00658597606
841	0.006576116003
842	0.006576115
843	0.006572326059
844	0.006567968976
845	0.006561207819
846	0.006557038146
847	0.006557022171
848	0.006539854098
849	0.006534370266
850	0.00652788748
851	0.006520513006
852	0.006511197849
853	0.006501722151
854	0.00649320899
855	0.006486647936
856	0.006481252076
857	0.006472901307
858	0.006467560103
859	0.006463906488
860	0.006456520118
861	0.00645469185
862	0.006446822233
863	0.006437461775
864	0.006436886655
865	0.006427265366
866	0.006423027829
867	0.006412698768
868	0.006406359066
869	0.006398454685
870	0.006394471126
871	0.006383439028
872	0.006377229927
873	0.006370719933
874	0.006367375403
875	0.006367360944
876	0.006361344206
877	0.006356182588
878	0.006342037641
879	0.00633858606
880	0.006332595927
881	0.006326721434
882	0.006320985109
883	0.006320981492
884	0.006314250894
885	0.006304847838
886	0.006295782491
887	0.006290120074
888	0.006286689067
889	0.006279700962
890	0.006272738683
891	0.006267612662
892	0.006255013946
893	0.006252850785
894	0.006250733584
895	0.006241674631
896	0.006207004259
897	0.006198128042
898	0.006192414032
899	0.006186345196
900	0.006180880025
901	0.006175963555
902	0.006171191289
903	0.006165770978
904	0.006160099606
905	0.006152726977
906	0.006144216532
907	0.006138994134
908	0.006132025363
909	0.006123835468
910	0.00611559814
911	0.00610849057
912	0.006103369069
913	0.0060983495
914	0.006098348157
915	0.006093907966
916	0.006079276664
917	0.006071364753
918	0.006051801216
919	0.006041750439
920	0.006028562375
921	0.006023644532
922	0.006015138977
923	0.006010349808
924	0.006004042439
925	0.006004035716
926	0.005997890736
927	0.005991061569
928	0.005958764461
929	0.005950223124
930	0.005940320676
931	0.005932080518
932	0.005925674361
933	0.005918928604
934	0.005913527953
935	0.005906100575
936	0.005891865095
937	0.005861038832
938	0.005861026339
939	0.005855258191
940	0.005850782057
941	0.005846648693
942	0.005840578586
943	0.005835903184
944	0.005827104536
945	0.005818664365
946	0.005811467266
947	0.005782065389
948	0.00576707679
949	0.005767064889
950	0.005763085045
951	0.005757663218
952	0.005753065272
953	0.005747875468
954	0.005744002125
955	0.005729298135
956	0.005729297442
957	0.005729291131
958	0.005729289238
959	0.005729287345
960	0.005729285453
961	0.005729279143
962	0.005729272833
963	0.005729266525
964	0.005715844806
965	0.005715829563
966	0.0057096956
967	0.005695392307
968	0.005690852812
969	0.005690847352
970	0.005686399662
971	0.005673496567
972	0.005673485571
973	0.005669000591
974	0.005666252205
975	0.005653411824
976	0.005638922568
977	0.005638919942
978	0.005638907919
979	0.0056388959
980	0.005638894202
981	0.005638892504
982	0.005632907663
983	0.005629861365
984	0.005629861365
985	0.005623977472
986	0.005614745547
987	0.005614742839
988	0.005614736875
989	0.005614733531
990	0.005614730187
991	0.005614726844
992	0.005614720881
993	0.005614717537
994	0.005614717537
995	0.005614711575
996	0.005613276727
997	0.005612059503
998	0.005606273237
999	0.005605555644
